Review Date,Ratings,Comment,Comment Cleaned,Label
2023-07-05 11:44:06,3,"baru mau main, saya awalnya pikir file downloadnya 2,3 GB, ternyata 23 GB, jd auto uninstall, wkwkwk",main pikir file downloadnya gb gb jd auto uninstall wkwkwk,Neutral
2023-07-05 10:54:48,3,Gacha ampas banget,gacha jelek,Neutral
2023-07-05 09:55:21,3,"Bukan maen sekali updet langsung 4gb, penyimpanan nya dah makan 29gb,anjer lah",maen updet langsung gb simpan dah makan gb anjer,Neutral
2023-07-05 05:25:11,3,Boring story,boring story,Neutral
2023-07-05 05:21:44,3,Just gimmie my daddy Zhongli🥺,gimmie daddy zhongli,Neutral
2023-07-05 02:03:44,3,Masih belum support gamepad😕,support gamepad,Neutral
2023-07-05 01:17:50,3,Update Mulu kasian yg ram kecil,update mulu kasi ram,Neutral
2023-07-05 00:25:15,3,terlalu banyak memakan memori,makan memori,Neutral
2023-07-04 23:44:58,3,"Sebelum update download data gw udah 19 gb an, terus gw update malah disuruh download 20 gb an lagi, tolong di perbaiki",update download data udah gb update suruh download gb tolong baik,Neutral
2023-07-04 23:28:51,3,Game nya bagus tapi berat banget!!!! Memory hp ku sampe full harus hapus apk lain,game bagus berat memory hp sampe full hapus apk,Neutral
2023-07-04 05:35:20,3,Update terus dah,update dah,Neutral
2023-07-03 18:25:34,3,ehhe,ehhe,Neutral
2023-07-03 01:26:00,3,"Frame drop , yaaa balik lagi...device udah mulai old ,moga dapet optimasi atau kompres",frame drop yaaa device udah old moga dapet optimasi kompres,Neutral
2023-07-02 20:00:33,3,"makin sini makin berat ni game, mau maen lagi tapi, udah ga kuat hp gw",berat ni game maen udah kuat hp,Neutral
2023-07-02 15:50:23,3,Game yg lumayan bagus,game lumayan bagus,Neutral
2023-07-02 06:09:47,3,"mayan sih cmn hpku ga dukung ,tp kalo buat story mayan lah",mayan cmn hpku dukung kalo story mayan,Neutral
2023-07-02 05:47:59,3,"Dari segi cerita, grafik, dll udah bagus. Tapi sayangnya, kadang kalau aku selesain quest, primogemnya nggak masuk, sudah kuhitung, ada sekitar 100 primogem yang belum masuk. Itu susah lho didapetin",segi cerita grafik dll udah bagus sayang kadang selesain quest primogemnya nggak masuk hitung primogem masuk susah lho didapetin,Neutral
2023-07-01 07:21:18,3,Agak gak seru soalnya memori saya kecil,seru memori,Neutral
2023-07-01 00:23:12,3,23 GB gk ngotak lu anj-,gb pakai otak anj,Neutral
2023-06-30 15:15:19,3,Update nya ngotak dikit ngapa,update pakai otak dikit ngapa,Neutral
2023-06-29 23:02:20,3,kokbisa tutor dong bang,kokbisa tutor bang,Neutral
2023-06-29 12:14:30,3,"Dulu pas baru ada inazuma, sampe pagi maon lbih 5 jam aman, lancar. Skrg pdahal penyimpanan msih bnyak, cmn bertahan 30 mnit aja",pas inazuma sampe pagi maon lbih jam aman lancar pdahal simpan msih bnyak cmn tahan mnit aja,Neutral
2023-06-29 05:59:42,3,Cara daftar nya gimana 🧐,daftar gimana,Neutral
2023-06-29 04:00:38,3,Quest nya kurang banyak,quest,Neutral
2023-06-29 02:38:08,3,Make a small size so that the potato cellphone can try to play too,make small size potato cellphone try play,Neutral
2023-06-28 02:44:07,3,Bang Udah Bang Penyimpanan Gw Sekarat 😭,bang udah bang simpan sekarat,Neutral
2023-06-27 00:16:54,3,Game nya bagus tapi akun ku hilang padahal udah punya banyak skin tapi ulang dari awal aku kasi bintang tiga,game bagus akun hilang udah skin ulang kasi bintang,Neutral
2023-06-27 00:11:18,3,Keren,keren,Neutral
2023-06-26 18:10:53,3,Gamenya udah bagus tapi datanya gede banget jadi harus lamaaaaaaaa banget gamenya bagus cuman mohon datanya dikurangin,gamenya udah bagus data gede lamaaaaaaaa gamenya bagus cuman mohon data rangin,Neutral
2023-06-26 17:51:09,3,"kenapa ada bug permitaan pesan terlalu banyak terus sih, padahal mau ganti sandi dan kaitkan email",bug permitaan pesan ganti sandi kait email,Neutral
2023-06-26 08:29:51,3,"Game nya bagus sih, tapi makin banyak update,datanya makin banyak,jadinya saya terpaksa menghapus genshin impact:')",game bagus update data paksa hapus genshin impact,Neutral
2023-06-26 04:15:35,3,download data nya luama buangetts,download data luama buangetts,Neutral
2023-06-25 23:43:27,3,"min ini gimna cara daftar nya? peraan dari tadi saya daftar berkali kali kagak bisa tuh min, selalu ""bersihkan penyimpanan"" sedangkan penyimpanan saya ga penuh kok!! mksd nya gimna ni min, saya ga paham😭🙏🏻",min gimna daftar pera daftar kali kagak tuh min sih simpan simpan penuh mksd gimna ni min paham,Neutral
2023-06-25 18:57:28,3,Meledak,ledak,Neutral
2023-06-25 17:52:12,3,"Kok lama banget si kak, download data nya jadi males huhu :)",si kak download data males huhu,Neutral
2023-06-25 14:08:19,3,Anjir download data nya MB nya gk ngotak,download data mb pakai otak,Neutral
2023-06-25 09:13:15,3,"Grafik nya sdh melebihi kata bagus, banyak event yg seru! Hanya saja, gamenya agak membosankan karena terlalu banyak quest ( capek ). Untuk mengumpulkan atifact butuh waktu berbulan"", naikin talent susah cari bahan"" nya, dan cara level up yg agak susah dan Ascension quest yg meresahkan. lalu, kalo udh AR 60,smua quest selesai, jadi ngebosenin.. cuman nunggu event lain dateng",grafik lebih bagus event seru gamenya bosan quest capek kumpul atifact butuh bulan naikin talent susah cari bahan level susah ascension quest resah kalo ar quest selesai bosan cuman tunggu event dateng,Neutral
2023-06-25 08:18:16,3,Memorinya banyak amat tapi bagus gamenya,memori bagus gamenya,Neutral
2023-06-25 07:04:24,3,"Saran, sebaiknya sering di reflesh bunus pembelian kristal... Minimal setiap update, agar rajin top up nya...",saran reflesh bunus beli kristal minimal update rajin top,Neutral
2023-06-25 05:28:12,3,sorry I give one star because I can no longer play this game on the Realme C15 cellphone,sorry give one star longer play game realme c cellphone,Neutral
2023-06-25 01:06:15,3,Sedikit seru,seru,Neutral
2023-06-25 00:42:20,3,Game ini enak sih tapi kok snapdragon 625 jadi ngelag tolong dong optimalkan lagi biar enak ketika bermain,game enak snapdragon ngelag tolong optimal biar enak main,Neutral
2023-06-24 07:02:23,3,"Langsung aja, ping selalu di atas 150ms(semua server) kenapa gapernah dapet ping 50ms.Ini udah dicoba semua pake wifi sama data seluler",langsung aja ping ms server gapernah dapet ping ms udah coba pake wifi data seluler,Neutral
2023-06-23 11:25:52,3,at least give me Diluc. And then i can gave you 5 stars,least give diluc gave stars,Neutral
2023-06-23 09:09:54,3,bisa gasih waktu download datanya itu ga lama lbh rendah in saya sebagai pengguna baru mau download data susah,gasih download data lbh rendah guna download data susah,Neutral
2023-06-23 09:03:52,3,Kasih gw al haitham low pity nanti gw naikan,kasih al haitham low pity naik,Neutral
2023-06-23 07:56:51,3,"Khusus game pc, android di kasi game up 20gb mampu, tapi ya frame kan gess..",khusus game pc android kasi game gb frame gess,Neutral
2023-06-23 06:25:27,3,Gem nya emang bagus tabi nge dowload data nya gak ngotak masa sampe 23GB sih yang bener aja,gem emang bagus tabi nge dowload data pakai otak sampe gb aja,Neutral
2023-06-23 04:10:18,3,"Mungkin ukurannya bisa di turunin lagi, biar hp menengah ke bawah bisa main",ukur turunin biar hp tengah main,Neutral
2023-06-22 23:29:02,3,"Map dan puzzle yang membuat mual, otak ku rasanya ingin meledak",map puzzle mual otak ledak,Neutral
2023-06-21 22:52:04,3,B aja sih,b aja,Neutral
2023-06-21 15:37:23,3,Good game,good game,Neutral
2023-06-21 14:02:56,3,Lumqyan enak game nya dh si itu aja,lumqyan enak game si aja,Neutral
2023-06-21 11:40:17,3,HP KENTANG KU GAK BERKUTIK,hp kentang kutik,Neutral
2023-06-21 06:09:57,3,Bagus sih grafiknya bagus ceritanya bagus sama character ya bagus semua ada elements untuk mengcounter satu sama lain tapi kurang nya memorynya besar jadi kalo di mainin itu sering ngeleg atau bahkan tekeluar sendiri tolong dong gamenya memori nya di kecilkan biar aku bisa main dengan lancar di game ini nanti kalo memorinya udh kecil aku kasih bintang lima,bagus grafik bagus cerita bagus character bagus elements mengcounter memorynya kalo mainin ngeleg tekeluar tolong gamenya memori kecil biar main lancar game kalo memori kasih bintang,Neutral
2023-06-21 03:09:23,3,servernya lag bangett,servernya lag bangett,Neutral
2023-06-21 00:23:10,3,Saya kasih bintang 3 aj dulu soalnya saya tidak bisa login ke akun lama saya jadi tolong bantuannya,kasih bintang aj login akun tolong bantu,Neutral
2023-06-20 13:17:40,3,hoyooo kenapaa jahat banget si😭😭 aku selama main .. menang rate off cuma sekali😭😭 setiapp kalah rate off dapetnya jeann.. why hoyoo why jean?? why??😭😭,hoyooo kenapaa jahat si main menang rate setiapp kalah rate dapetnya jeann hoyoo jean,Neutral
2023-06-18 13:46:46,3,Game nya bikin hp aku ngelek trus Blang,game bikin hp ngelek trus blang,Neutral
2023-06-18 12:18:27,3,"Seandainya ada fitur riset hero, sangat di butuhkan soalnya apabila salah build karakter",anda fitur riset hero butuh salah build karakter,Neutral
2023-06-17 11:41:16,3,Penah download belum main udh keluar sendiri astaga,penah download main astaga,Neutral
2023-06-17 08:44:30,3,Coba aja ini sizenya bisa lebih kecil kayak beberapa GB.. bakalan betah mainin.,coba aja sizenya gb betah mainin,Neutral
2023-06-17 08:23:51,3,Bosen,bosen,Neutral
2023-06-17 05:13:56,3,Venti celana nya boxer aja😝😝,venti celana boxer aja,Neutral
2023-06-16 20:36:26,3,"tolong diperbaiki untuk spesifikasi minimalnya, tidak ada smartphone ram 4GB, Android 5.0, dan Chipset snapdragon versi lama yang dapat memainkan game ini dengan baik. untuk kenyamanan pengguna baru tolong sesuaikan lagi, atau buat versi sesuai dengan kemampuan masing2 perangkat.",tolong baik spesifikasi minimal smartphone ram gb android chipset snapdragon versi main game nyaman guna tolong sesuai versi sesuai mampu perangkat,Neutral
2023-06-16 09:04:50,3,20+GB anjg gw ram 4 gak muat🗿,gb anjg ram muat,Neutral
2023-06-15 23:01:32,3,Saya kasih bintang 3 dulu karna gk tau berapa GB yang perlu untuk mendownload data nya kalo ada yang tau kasih tau,kasih bintang karna tau gb mendownload data kalo tau kasih tau,Neutral
2023-06-15 14:57:04,3,Ngotak dikit lah buat spiral,pakai otak dikit spiral,Neutral
2023-06-15 07:53:27,3,mohon beritahu saya kapan genshin impact geforce hadir? Karena penyimpanan saya sudah tidak mencukupi untuk bermain lagi,mohon beritahu genshin impact geforce hadir simpan cukup main,Neutral
2023-06-15 01:26:16,3,Zakir rS,zakir rs,Neutral
2023-06-14 15:34:43,3,"(+) The Game And The Event is Enjoyable.. (-) But the 12th floor spiral abyss was very boring ,Because the enemy has an elemental shield and The shield is very difficult to break it : (",game event enjoyable th floor spiral abyss boring enemy elemental shield shield difficult break,Neutral
2023-06-14 14:45:29,3,Event untuk pemain pemula kurang,event main mula,Neutral
2023-06-14 06:03:42,3,banyak update cape aku🗿,update cape,Neutral
2023-06-13 13:40:04,3,gw kasih bintang 5 kalo mihiyo turunin gacha khusus wandarer buat gw seorang,kasih bintang kalo mihiyo turunin gacha khusus wandarer,Neutral
2023-06-13 09:59:49,3,"Tolong lebih di permudah untuk mendapatkan primogem nya, dan juga tolong panjangkan waktu event banner ke banner selanjutnya",tolong mudah primogem tolong panjang event banner banner,Neutral
2023-06-13 02:17:14,3,"Gamenya bagus, tp tolong untk semua event Primogemnya ditambahin lah ;)",gamenya bagus tolong untk event primogemnya ditambahin,Neutral
2023-06-12 10:45:11,3,Iyh,iyh,Neutral
2023-06-12 04:49:38,3,"Tolong lah domain beneat the dragon (azdaha) jgn terlalu lama spawn sampe seminggu..mau cari Dragon lord dapt nya gilded scale terus.kapan bisa up skill bt 5 woy.ukuran game gila²an masa misinya dikit,sampe skarng malas main misi habis",tolong domain beneat dragon azdaha jgn spawn sampe minggu cari dragon lord dapt gilded scale skill bt ukur game gila an misi dikit sampe skarng malas main misi habis,Neutral
2023-06-11 17:17:31,3,Sad udah hapus semua aplikasi masih gak bisa🤢,sad udah hapus aplikasi,Neutral
2023-06-11 13:16:43,3,Tolong kasih auto translate biar bisa berkomunikasi dengan orang banyak,tolong kasih auto translate biar komunikasi orang,Neutral
2023-06-11 06:40:43,3,Game ini memang bagus sih tapi mengunduh data lama banget,game bagus unduh data,Neutral
2023-06-11 05:04:23,3,"Lumayan lah, gua pernah pas pelajaran glinder tapi yang terakhir nya itu gak jelas loh soalnya gaada lingkaran nya",lumayan pas ajar glinder lingkar,Neutral
2023-06-10 16:12:07,3,Asik petualangan dan seru,asik tualang seru,Neutral
2023-06-10 06:49:48,3,"hp gw kentang, main di PC makan storage banyak.",hp kentang main pc makan storage,Neutral
2023-06-09 10:16:14,3,Ngak bisa login blog,ngak login blog,Neutral
2023-06-09 09:02:46,3,"Tolong, pemain bisa memilih ukuran download data yang di sediakan",tolong main pilih ukur download data sedia,Neutral
2023-06-08 07:49:32,3,Tolong ping nya di perbaiki,tolong ping baik,Neutral
2023-06-08 02:17:16,3,"Dear genshin impact game developers, please increase the rate to win good artifacts I always spam bad artifacts please fix tge RnG rate for artifacts",dear genshin impact game developers please increase rate win good artifacts always spam bad artifacts please fix tge rng rate artifacts,Neutral
2023-06-07 10:41:30,3,Lain kali kalau ada event agak lama ya Soalny nyari primogem ny aja udh susah,event soalny nyari primogem ny aja susah,Neutral
2023-06-07 02:43:20,3,Lumayan lancar buat hp Oppo a57,lumayan lancar hp oppo,Neutral
2023-06-07 02:40:09,3,"Game bagus, tapi bukan buat main di HP, setiap update memori bertambah sangat besar. Honkai, Genshin, Starail sama aja, memakan ruang memori banyak",game bagus main hp update memori tambah honkai genshin starail aja makan ruang memori,Neutral
2023-06-06 22:59:58,3,"Tolong developer, kecilkan size nya seperti dlu, sekarang ram 64 sesusah itu main genshin.. data sampe hampir 30gb, padahal waktu masih vérsi 2 itu enteng,ram 32 aja bisa main",tolong developer kecil size dlu ram susah main genshin data sampe gb v rsi enteng ram aja main,Neutral
2023-06-06 22:51:37,3,Sangat lama untuk mendownloadnya,mendownloadnya,Neutral
2023-06-06 15:32:53,3,mantap datanya,mantap data,Neutral
2023-06-05 10:55:41,3,Tolong support hp chipset mediatek,tolong support hp chipset mediatek,Neutral
2023-06-04 23:12:07,3,"BANGGG, VOICE KAZUHA YG DI NATURE BALIKIN BIASA DONG, sumpah yg baru itu jelek banget gaboong. Dia kek mati dan gaada semangat hidup. Gua lebih suka sama yg dulu sebelum lu ganti. Mengecewakan banget lu ganti itu beneran dah. Butuh penjelasan yg bener dan butuh voice line yg lama balik lagi. Kecewa banget. Bukan gua doang keknya yg kecewa, yg lain juga. So please just give it back?? Please lahh hoyoverse!",banggg voice kazuha nature kembali sumpah jelek gaboong mati semangat hidup suka ganti kecewa ganti beneran dah butuh jelas butuh voice line kecewa doang kek kecewa please give back please lahh hoyoverse,Neutral
2023-06-04 11:12:24,3,Update fitur skip story please...,update fitur skip story please,Neutral
2023-06-04 05:43:03,3,developer nya pelit hadiah.,developer pelit hadiah,Neutral
2023-06-04 02:39:53,3,Ikan jt ituuu vvv,ikan jt ituuu vvv,Neutral
2023-06-03 09:10:12,3,Apakah ada di tambahin voice arab untuk update nanti??,tambahin voice arab update,Neutral
2023-06-01 07:25:35,3,Download nya lama Ampe 23gb,download ampe gb,Neutral
2023-06-01 04:48:55,3,Tolong dong pasir nya saya menderita dengan pasirnya,tolong pasir derita pasir,Neutral
2023-05-31 16:53:54,3,Plis mihoyo tambahin jenis kontrolnya,plis mihoyo tambahin jenis kontrol,Neutral
2023-05-31 11:31:00,3,Boleh juga tapi saat bermain game tidak lancar nge lag,main game lancar nge lag,Neutral
2023-05-31 08:35:57,3,Delete TCG from genshin impact,delete tcg genshin impact,Neutral
2023-05-30 13:18:01,3,Bagi gw besar banget nih 23gb. Download pake data biasa tekor bos . Udh gitu lama wkwkwkw,nih gb download pake data tekor bos wkwkwkw,Neutral
2023-05-30 11:16:19,3,Tingkatkan masalah server,tingkat server,Neutral
2023-05-30 00:38:04,3,Gamenya bagus tapi aku pengen download perlu banyak data 23GB bisa di turun kan ram gamenya?,gamenya bagus ken download data gb turun ram gamenya,Neutral
2023-05-29 12:59:29,3,Hoyovers tolong di perkecil size genshin di android karena size yg sekarang menjadi beban bagi pengguna android maupun ios tolong ya hoyo 🙏🙏,hoyovers tolong kecil size genshin android size beban guna android ios tolong hoyo,Neutral
2023-05-29 12:51:05,3,𝙶𝚊𝚔 𝚋𝚒𝚜𝚊 𝚍𝚒𝚖𝚊𝚒𝚗𝚒𝚗,  ,Neutral
2023-05-29 05:22:23,3,Apakah bermain pada handphone realme c15 bisa ..,main handphone realme c,Neutral
2023-05-28 11:10:52,3,Game nya bagus... tapi menguras banyak memory dan daya batre... gua kasih bintang 5 kalo dua hal tersebut bisa di perbaiki...,game bagus uras memory daya batre kasih bintang kalo baik,Neutral
2023-05-28 08:58:53,3,Seru gak sih,seru,Neutral
2023-05-28 08:11:35,3,"Baiknya di buat sistem pen download'an bergilir. Saya sebagai pemain baru coba, masih belum tentu apa game itu bisa lancar di hp saya. Jadi mungkin download dulu sekitar 1 GB baru nantinya di lanjutkan di stage berikutnya. Karna langsung 20gb+ saya ragu buat melanjutkan",baik sistem pen download gilir main coba game lancar hp download gb lanjut stage karna langsung gb ragu lanjut,Neutral
2023-05-27 23:36:55,3,Gimana sih cara buka game nya loading Mulu udah mau kebuka loading lagi,gimana buka game loading mulu udah buka loading,Neutral
2023-05-27 14:54:02,3,"Story tellingnya bener2 buruk. Saya berjam-jam duduk ngerjain archon quest isinya dialog semua gak selesai2 meskipun di skip2. Story tellingnya terlalu bertele-tele, banyak dialog yang diulang-ulang & gk penting.",story tellingnya buruk jam jam duduk ngerjain archon quest isi dialog selesai skip story tellingnya tele tele dialog ulang ulang,Neutral
2023-05-27 13:54:54,3,Woy Mihorny,mihorny,Neutral
2023-05-27 09:16:37,3,"Semenjak update server menjadi sangat buruk, ping selalu merah padahal jaringan bagus, harap perbaiki servernya segera",semenjak update server buruk ping merah jaring bagus harap baik servernya,Neutral
2023-05-27 05:03:52,3,"Cara mengatasi misi yang habis di Rank 10 gimana ya, aku udah sampai rank 9 trs misi lanjutan nya ga ada",atas misi habis rank gimana udah rank trs misi lanjut,Neutral
2023-05-27 04:49:20,3,meski gw udh download in game malah di ad koneksi jaringan pdhl gw pake wifi,download game ad koneksi jaring pake wifi,Neutral
2023-05-26 22:01:45,3,"Min kenapa waktu download data waktu baru download gak bisa? Selalu ada tulisan tidak cukup ruang, padahal penyimpanan saya masih 100gb. Masak iya di hp ku gak support min? Aku pake hp oppo a31 6/128. Kecewa min padahal udah rela nabung 2 tahun buat beli hp baru terus main genshin tapi malah gabisa:(",min download data download tulis ruang simpan gb masak hp support min pake hp oppo kecewa min udah rela nabung beli hp main genshin gabisa,Neutral
2023-05-26 12:36:25,3,Banyak bug nya,bug,Neutral
2023-05-25 15:38:43,3,"Semuanya bagus, hmm... Aku mutung kukut pensi, aku merasa membuang waktu yang banyak dalam mengumpulkan untuk bisa gacha. Gada ide aku tapi apik tapi tapi tapi wis main game dewean yo ga seru... Ga seru lama lama, apa yang di cari? Tujuannya apa?... Cari teman? Hm... Poin intinya sangat sulit untuk dapat karakter b5 gratisan",bagus hmm mutung kukut pensi buang kumpul gacha gada ide apik wis main game dewe yo seru seru cari tuju cari teman hm poin inti sulit karakter b gratis,Neutral
2023-05-25 10:30:10,3,Baru coba main,coba main,Neutral
2023-05-24 22:32:46,3,Hadiah aniversy ampas,hadiah aniversy jelek,Neutral
2023-05-24 22:07:49,3,"Baru download, 22gb hampir selesai eh ada pembaruan Download lagi 20gb. Cancel aja",download gb selesai eh baru download gb cancel aja,Neutral
2023-05-24 17:27:39,3,"Terlalu banyak mengupdate 🥱 jdi makin gde ruang penyimpanan nya, uninstall ajh lh kurang bersahabat penyimpanan nya 😓",mengupdate jdi gde ruang simpan uninstall ajh lh sahabat simpan,Neutral
2023-05-24 14:50:28,3,"Baru juga donwolod,pas mau langsung suruh update terbaru",donwolod pas langsung suruh update baru,Neutral
2023-05-24 12:56:02,3,Baru di download udah apdet aj blm juga maen,download udah apdet aj blm maen,Neutral
2023-05-24 11:36:16,3,Untuk ping saat game play tolong diperbaiki padahal pakai wifi tapi masih diatas 100ms padahal kalo main game sebelah ping nya dibawah 10,ping game play tolong baik pakai wifi atas ms kalo main game belah ping bawah,Neutral
2023-05-24 09:17:35,3,"Plss lah render nya ngotak dikit Jan langsung semua,meledak cipset saya 😭😭😭",plss render pakai otak dikit jan langsung ledak cipset,Neutral
2023-05-24 08:19:28,3,Kumpul yg gagal download di TapTap Global coy,kumpul gagal download taptap global coy,Neutral
2023-05-24 05:32:16,3,"Karena gachanya pity high trus, bansos nya sedikit",gachanya pity high trus bansos,Neutral
2023-05-24 05:32:05,3,"Gak tau Napa bosen aja dengan game ini, enakan hsr gak terlalu ribet, tapi tetap bagus kok walau gak ada waktu",tau napa bosen aja game enak hsr ribet bagus,Neutral
2023-05-24 04:23:48,3,Hanya ingin raiden shogun dan yaemiko punya kostum,raiden shogun yaemiko kostum,Neutral
2023-05-24 04:03:22,3,"Halo dev yang terhormat, bisakah anda mengatasi cara pas log in ke perangkat baru harus memulai lagi semuanya dari awal. Bisa di katakan kalo 1 email 2 akun",halo developer hormat atas pas log perangkat kalo email akun,Neutral
2023-05-24 03:42:46,3,event ny kureng,event ny reng,Neutral
2023-05-24 03:08:20,3,Kecilkan lagi size-nya wkwk,kecil size wkwk,Neutral
2023-05-24 01:03:21,3,Gua kasi bintang 3 karna misi nya gak begitu sulit,kasi bintang karna misi sulit,Neutral
2023-05-24 00:57:25,3,Bagus tapi knp bahasa Jepangnya gak sepaket sama datanya jadi harus download 3gb lagi,bagus knp bahasa jepangnya paket data download gb,Neutral
2023-05-24 00:11:50,3,Total sizenya berapa ya? Udh di download 22gb tapi masih harus donwload lagi 20gb.,total sizenya download gb donwload gb,Neutral
2023-05-23 01:16:28,3,Kenapa untuk merek infinix gak bisa login game padahal penyimpanan saya gak penuh tolong developer perbaiki untuk login nya makasih 🥺,merek infinix login game simpan penuh tolong developer baik login makasih,Neutral
2023-05-21 02:48:00,3,Good game,good game,Neutral
2023-05-20 11:33:18,3,Gemnya gak bisa di mainkan,gemnya main,Neutral
2023-05-20 10:31:15,3,Lama bgt download data nya kalau bisa tolong kurangin data awal nya jgn langsung 22 gb,bangent download data tolong rangin data jgn langsung gb,Neutral
2023-05-20 09:30:11,3,Hoyo help me Find a solution I can't save master masakatsu because the domain is showing a black screen :(,hoyo help find solution save master masakatsu domain showing black screen,Neutral
2023-05-20 06:35:29,3,"Pengen terbamg nya aja sih, tapi adikku pas itu coba kok gak nisa di buka/ maini ya?",ken terbamg aja adik pas coba nisa buka main,Neutral
2023-05-20 05:35:55,3,"Rate off bisa milih lebih worth dari pada terlalu gacha, karakter standar makin banyak, udah Ar 60 keqing masih belum pulang T-T, karakter yang aku impikan dari dulu",rate milih worth gacha karakter standar udah ar keqing pulang karakter impi,Neutral
2023-05-20 02:50:03,3,"Semunya terbaik, tapi 1 masalah bukak setting mau ubah tombol malah ga bisa, tolong di perbaiki apakah ini bug atau gimana, untuk sinyal di permainan padahal hijau",semu baik bukak setting ubah tombol tolong baik bug gimana sinyal main hijau,Neutral
2023-05-19 10:03:08,3,Quest nya kurang banyak!!!,quest,Neutral
2023-05-19 08:36:29,3,Pengen hoki gachanya,ken hoki gachanya,Neutral
2023-05-18 18:35:48,3,🗿,,Neutral
2023-05-18 09:06:17,3,20 Giga!!!!!!,giga,Neutral
2023-05-18 07:05:14,3,"Maaf,mengapa saya tidak bisa main Genshin?,padahal memori saya masih baik.Saya pun kecewa dalam hal ini.",maaf main genshin memori kecewa,Neutral
2023-05-18 04:29:34,3,Saya kasih bintang 3 dlu nanti klok masalah ping sudah di benahi saya tambah,kasih bintang dlu klok ping benah,Neutral
2023-05-18 03:24:41,3,Terimakasih qiqinya,terimakasih qiqinya,Neutral
2023-05-18 03:15:27,3,Lama bangettttttttttttttt bnegtttttt buat ngedowload dlm nyaaaaaa kyahahahhahahah,bangettttttttttttttt bnegtttttt ngedowload dlm nyaaaaaa kyahahahhahahah,Neutral
2023-05-17 21:50:58,3,Gamenya agak mahalan dikit,gamenya mahal dikit,Neutral
2023-05-17 05:49:38,3,Game nya bagus banget grafiknya tapi donlot nya lama banget,game bagus grafik donlot,Neutral
2023-05-16 13:50:40,3,Saya bulan yang lalu saya pernah download game ini dan setelah selesai (sudah dibuka) aplikasi nya penyimpanan tempat resource nya hampir 3gb untung aja masih 110mb kualitas nya sih emang bagus (Kurang lebih minat) Maaf saya kasih rating 3 kalau emang bisa dikurangi tempat resource dibawah 3 GB Jadi 700mb aja lah,download game selesai buka aplikasi simpan resource gb untung aja mb kualitas emang bagus minat maaf kasih rating emang rang resource bawah gb mb aja,Neutral
2023-05-16 06:10:43,3,Terlalu berat cuuy,berat cuuy,Neutral
2023-05-16 05:54:09,3,Kereeennn❤❤,kereeennn,Neutral
2023-05-15 14:36:13,3,Dulu rintangan engga se susah sekarang,rintang engga susah,Neutral
2023-05-15 08:01:27,3,Bagis,bagis,Neutral
2023-05-14 20:32:14,3,"Kolab x anime dong min,bosen char itu'' aja",kolab x anime min bosen char aja,Neutral
2023-05-14 13:49:19,3,"tolong untuk bug pada chromebook segera diatasi, saya jadi tidak bisa menikmati game ini",tolong bug chromebook atas nikmat game,Neutral
2023-05-14 07:42:01,3,Bagi developer nih ya Nih developer kek apaan ya gw mau bilang dah kumpulan pity 90 malah dapat ampas kenapa mihoyo please lah kasih gw kesempatan buat hoki bukan cuma qiqi aja nih developer memang hhhhhh,developer nih nih developer bilang dah kumpul pity jelek mihoyo please kasih sempat hoki qiqi aja nih developer hhhhhh,Neutral
2023-05-14 03:23:48,3,Unstable ping,unstable ping,Neutral
2023-05-13 05:21:25,3,Dalam cerita udah bagus lebih bagus kalo ada intro skip biar gak kelamaan dan tolong di turunin MB biar ram 3-4 bisa dimainin,cerita udah bagus bagus kalo intro skip biar tolong turunin mb biar ram dimainin,Neutral
2023-05-13 05:02:31,3,"Nih game bagus sih,tapi update nya lama",nih game bagus update,Neutral
2023-05-13 00:05:39,3,Sangat Ramah HP kentang,ramah hp kentang,Neutral
2023-05-12 16:55:21,3,Add skip story,add skip story,Neutral
2023-05-12 14:46:40,3,"Waduh gamenya jadi terlalu berat, memorinya mau habis",gamenya berat memori habis,Neutral
2023-05-12 05:59:54,3,"Download nya lama banget tapi grafik nya bagus , juga suka patah patah tolong diperbaiki lagi🙏",download grafik bagus suka patah patah tolong baik,Neutral
2023-05-12 02:30:11,3,Game ini 22gb,game gb,Neutral
2023-05-12 01:11:40,3,"Tidak lancar frame drop dll di hp saya redmi note 8, mungkin saya perlu mengupdate Device saya.",lancar frame drop dll hp redmi note mengupdate device,Neutral
2023-05-11 19:18:01,3,Membosankan.....,bosan,Neutral
2023-05-11 16:03:57,3,bosen aing liatin jalan terus maju,bosen aing liatin jalan maju,Neutral
2023-05-11 10:41:05,3,Ngelag njir,ngelag njir,Neutral
2023-05-10 23:50:36,3,"Nanti kalo udh 3.7 kasih kazuha kek mang hoyo, sedih aing anjink",kalo kasih kazuha mang hoyo sedih aing anjink,Neutral
2023-05-10 20:58:50,3,Developer tolo lah zize nya di turunkan hp saya yang potato ga bisa main lagi,developer tolo zize turun hp potato main,Neutral
2023-05-10 07:57:37,3,"Gem nya emang bagus tapi, saat saya memainkan dengan character kaeya dan menggunakan brust visionnya di air entah kenapa saya ga bisa melihat air nya membeku, dan ini sanat tidak menguntungkan bagi saya karena saya ingin pergi ke inazuma denga menggunakan kaeya jadi tolong banget ya di perbaiki",gem emang bagus main character kaeya brust visionnya air air beku sanat untung pergi inazuma denga kaeya tolong baik,Neutral
2023-05-10 02:55:48,3,Kurang 4no,,Neutral
